2020-03-13_008_NISTplasma1,2020-03-13_012_NISTplasma1,2020-03-13_016_NISTplasma1,2020-03-13_022_HEART,2020-03-13_023_LIVER,2020-03-13_024_BRAIN,2020-03-13_025_MUSCLE,2020-03-13_026_HEART,2020-03-13_027_LIVER,2020-03-13_028_BRAIN,2020-03-13_029_MUSCLE,2020-03-13_030_HEART,2020-03-13_031_LIVER,2020-03-13_032_BRAIN,2020-03-13_033_MUSCLE
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1290,0,0,0,1265
0,1394,1570,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1233,1502,1551,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,1379,1568,1105,0,0,0,1028,0,1183,1253,1041,0,1151,1313
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2561,0,0,0,2223,0,0,0,2348,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1025,0,1071,0,0,0,1285,0,0,0,1370,0,1134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3471,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2065,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17077,17547,17362,0,0,33645,0,0,0,34799,0,0,0,32498,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,1593,1523,2995,0,5357,41462,3149,0,0,40334,14045,0,0,41247
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1782,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1802,3198,2784,2775,1981,3500,2654,2621,1737,3090,2514,2542
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1397,0,0,0,1477,0,0,0
1450,1450,1508,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9136,0,0,19594,0,0,0
0,0,0,6476,0,0,0,0,0,0,0,6046,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7650,2063,7278,0,3238,1347,0,0,3097,0,2162,0,2901,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5491,0,0,0,5489,0,0,0,5369,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1384,0,0,0,1757,0,0,0,0,0
0,0,0,0,24703,1552,0,0,24491,0,0,0,24316,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5410,0,0,0,4943,0,0,0,5301
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1046,1029,0,0,0,0,0,0,1246
0,0,0,0,0,0,1099,0,0,0,1264,0,0,0,1132
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4608,16039,0,0,4666,15988,0,0,5521,17108,0,0
0,0,0,2642,2192,0,1220,2667,2096,0,0,2572,2236,0,1148
0,0,0,0,0,0,0,0,0,0,0,1288,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2557,2291,0,0,0,0,0,0,0,0,0,0,0,0
2928,3318,3512,0,0,0,0,0,2042,0,0,0,0,0,0
0,0,0,0,2286,0,0,0,1984,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2854,0,0
0,0,0,0,0,0,0,0,2796,0,0,0,0,0,0
0,0,0,0,1563,0,0,0,1627,0,0,0,1473,0,0
0,0,0,0,0,3864,0,0,0,3423,0,0,0,3338,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8659,6069,0,0,8557,6297,1194,0,8370,6177,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1412,0,0,0,1343,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,36723,0,0,0,2610,0,0,0,36820,0,0
0,0,0,0,0,7587,0,0,0,7896,0,0,0,7693,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1225,0,0,0,1202,0,0,0,1283,0
9035,0,9480,0,0,0,0,0,0,0,1239,0,0,0,1310
0,0,0,0,1935,0,0,0,1432,0,0,0,1191,0,0
0,0,0,0,0,3630,0,0,0,3633,0,0,0,3943,0
0,0,0,0,0,4773,0,0,0,4801,0,0,0,5261,0
0,0,0,1485,2249,0,0,1883,2287,0,0,1502,2070,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1379,0
0,0,0,0,0,4130,0,0,0,3941,0,0,0,4208,0
1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1500,2767,0,0,1487,0,0,0,1417,2675,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2041,0,0,0,2085,0,0,0,2176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1416,0,0,0,1452,0,0,0,1456
0,0,0,0,0,0,0,1342,0,0,0,1629,0,0,1795
0,0,0,0,1717,0,0,0,1547,0,0,0,1522,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1992,0,0,0,2077,0,0,0,1659,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2022,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1179,1291,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2639,0,0,0,2310,0,0,0,2638,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,14539,0,0
0,0,0,0,5445,3415,0,0,5218,3588,0,0,5599,3451,0
0,0,0,0,0,2896,0,0,0,2862,0,0,0,2996,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4173,0,0,0,4218,0,0,0,4138,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1091,1632,0,0,0,0,1389,0,0,0,0
0,0,0,0,0,0,0,6285,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,0,0,0,2076,0,0,0,2427,0,0,0,2517,0,1263
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4033,0,0,0,3848,0,0,0,3852,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4171,0,0,0,4337,0,0,0,4296,0
0,0,0,0,0,3022,0,0,0,2808,0,0,0,3121,0
0,0,0,0,0,3898,0,0,0,3517,0,0,0,3694,0
0,0,0,0,0,2499,0,0,0,10272,0,0,0,2730,0
0,0,0,0,0,6137,0,0,0,6081,0,0,0,6726,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9935,0,0,0,10936,0,0,0,10659,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,13412,0,0,0,13504,0,0,0,13205
0,0,0,0,0,0,5130,0,0,0,5237,0,0,0,5286
0,0,0,2810,0,0,0,0,0,0,0,2339,0,0,0
0,0,0,0,8093,0,0,0,7821,0,0,0,8101,0,0
0,0,0,0,11761,0,0,0,11345,0,0,0,11809,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2489,0,0,0,2564,0,0,0,2385
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,1627,0,0,1707,0,0,0,2763,0,1331,0,2190,0,1522
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7704,0,20079,0,6897,46059,20959,42991,0,46880,22233,0,0,44354
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6409,0,0,0,6560,0,0,0,6664,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,1726,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2145,1945,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8071,0,0,22175,0,0,0,22680,0,0,0,0,0,75212
7091,21577,7903,0,0,0,74914,0,0,0,15812,0,0,0,16629
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3881,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,15365,0,0,0,0,0,0,0,4072,0,0,0,3574
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2896,0,0,0,0,0,0,0,0
0,0,0,0,2759,0,18095,0,2844,0,11600,0,0,0,11189
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66224,66524,0,105997,0,66780,92022,109942,154532,64087,27281,113240,12152,64900,0
0,0,0,0,149254,0,0,0,0,0,94700,0,154857,0,0
0,0,0,2918,0,0,0,2475,0,0,0,2083,0,0,0
0,0,0,0,0,0,0,0,0,0,0,7168,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5483,0,0,0,0,0,0,0,0,0,0,0,0
158527,161308,162165,143425,89459,37043,66912,150638,90291,37044,68404,151517,91812,36890,69806
0,0,0,0,0,0,0,0,3127,0,0,0,0,0,0
93370,0,3840,47239,32465,8424,0,0,33812,8586,0,0,33486,8785,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1585,0,0,0,2084,0,0,0,1854,0,0
0,0,0,0,9377,0,0,0,0,0,94642,0,0,0,94827
0,0,0,0,0,0,35995,0,10648,0,8070,0,0,0,22076
0,0,0,5668,0,0,0,5778,0,0,0,5392,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5800,0,0,0,5953,0,0,2300,5319,0,0,0
0,0,0,4217,0,0,0,3982,0,0,0,4260,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,0,2235,0,34837,0,0,0,0,0,25304,0,37867,0,0
0,0,0,0,0,0,0,0,37092,0,0,0,0,0,0
0,0,0,0,32515,0,0,0,0,0,34851,0,29930,0,0
0,0,0,2624,0,0,5275,2616,0,0,6040,2814,0,0,4798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,138646,31547,0,0,22957,0,0,0,145292,24167,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,45999,0,0,0,0,0,0,63780,0,0,0,64472
6006,6051,0,10604,0,2760,26522,0,11801,0,0,11074,0,2940,44611
11200,12675,12620,16416,7473,2920,23385,19930,8830,3116,124584,19058,8747,3825,28181
0,0,0,0,0,0,0,0,0,3157,5262,0,0,3825,0
0,0,0,0,12316,0,0,0,0,0,0,0,12769,0,0
6756,5390,0,5048,3973,0,24310,4977,4412,0,17241,5746,4504,0,28278
0,7028,6930,0,0,0,26030,0,3424,0,28848,0,0,0,17360
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,2571,2841,0,0,0,6673,0,0,0,6566,0,0,0,19019
0,0,0,1907,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,11466,0,37797,0,0,0,37712,0,0,0,37144
1659,0,0,0,0,0,0,0,0,0,0,2773,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9934,9038,9366,0,0,0,0,0,14674,0,0,0,0,0,0
41609,42471,42307,80966,77871,23975,106510,84664,0,23425,132631,89543,84017,23422,144128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2250,0,0,0,2619,0,0,1965,1996,0,0,1679
0,32467,0,14590,0,17860,0,14734,0,0,120377,0,0,18315,18150
32608,0,33780,101085,4756,0,119293,104361,37334,17364,31064,102420,4792,0,122034
39874,6884,6448,4513,8406,0,12931,4482,18744,11359,0,4886,18678,0,106694
0,39443,38682,43844,18353,11433,101468,44237,0,0,21284,44450,0,11187,21029
24551,26686,26547,10096,0,3321,86599,9747,8627,3220,87499,10442,20455,3309,90203
0,0,16546,0,19968,0,71169,0,19115,3324,71609,0,0,0,69468
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10694,12520,12388,0,6214,0,0,1938,5994,0,81488,0,5714,0,78699
0,0,0,0,0,0,81705,0,0,0,2720,0,2237,0,4510
0,0,0,0,2058,0,2547,0,2072,0,16389,0,0,0,0
4045,4067,4342,0,0,0,0,0,0,0,0,0,1706,0,0
3177,3475,3726,0,0,0,16306,0,0,0,0,0,0,0,0
0,0,0,0,1435,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1125,0,4943,0,0,0,5065,0,0,0,5034,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3602,0,0,0,3773,0,0,0,3605,0,0,0
0,0,0,0,0,0,0,0,1069,0,0,0,1276,0,0
0,0,0,3991,0,0,0,3983,0,0,5086,3898,0,0,3945
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1555,0,3321,0,1310,0,3047,0,0,3576,0
2412,2982,2791,0,3259,3692,0,0,3349,3795,3047,0,3317,0,2904
12097,11956,0,41568,17950,7693,0,43960,24240,7712,189085,47502,24658,8554,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2743,1314,0,8324,2576,0,0,9670,2503,0,0,7641
0,0,0,0,5167,5548,0,0,0,0,0,0,3819,6312,0
0,0,0,0,0,0,0,0,0,0,19511,0,0,0,0
0,0,0,1916,0,0,13268,1593,0,0,14215,1963,0,0,11518
10523,10543,2183,0,6397,3749,22263,0,6539,3775,15162,0,6616,3931,13878
0,0,0,0,0,0,7831,0,0,0,7891,0,0,0,6859
6048,6139,5986,3524,0,0,0,4058,0,0,35987,3983,2731,1302,0
0,0,0,0,0,0,3841,0,0,0,3733,0,1939,0,3487
3769,3967,4111,0,2428,0,21479,0,0,0,11393,0,2537,0,0
2435,2744,0,0,14228,0,9990,0,2940,0,13446,0,2851,0,11949
0,2266,0,0,0,0,0,0,0,0,6112,0,0,0,4599
0,1313,0,0,0,0,4585,0,3800,0,4798,0,0,0,4393
0,0,0,0,3849,0,0,0,3860,0,0,0,2025,0,1179
0,0,0,0,0,0,0,0,0,0,0,0,3143,0,0
0,0,0,0,6734,1332,0,0,6558,0,1351,0,6634,0,1629
0,0,0,2835,0,0,1426,2800,0,0,1303,3078,0,0,0
5340,4859,5546,0,0,0,0,0,0,0,0,0,0,1192,0
0,0,0,7268,0,0,0,6849,0,0,1973,0,0,0,0
0,0,0,3171,0,0,1511,3202,0,0,1284,3323,0,0,1164
0,0,0,0,0,0,2727,0,0,0,0,0,0,0,2369
0,0,0,2280,0,0,0,2078,0,0,0,2169,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,0,1572,17067,2336,0,14884,15562,3483,0,3277,13153,3334,0,12405
0,0,0,0,0,0,0,2791,0,0,17701,0,0,0,0
3676,3773,3672,7286,3106,2131,65956,28329,6947,1985,11940,33932,7007,1680,63313
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3557,0,3338,3234,11258,1972,15543,6919,11215,1537,11860,3634,2123,0,15260
3689,3833,3960,3875,1668,1480,13831,1511,8077,1499,6344,0,7305,1595,12977
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10674,11068,11257,3420,11638,1419,26895,3145,11781,0,3104,3799,12008,1472,20189
12344,12848,12509,2621,8151,0,50597,2552,8147,0,49071,2615,8324,0,49467
8796,8551,8761,0,2839,0,0,0,0,0,7307,0,2669,0,7476
0,0,0,0,0,0,9511,0,2679,0,1538,0,0,0,0
7074,3963,3664,0,2499,0,10245,0,1527,0,2976,0,2339,0,9756
0,0,0,0,0,0,0,3420,0,0,0,2946,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2897,0,0,0,0,0,0,0,0,0
4771,5683,6349,10930,24236,5025,3189,10939,25549,4781,3213,11467,26393,5062,3110
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4175,4243,0,0,0,0,0,5055,0,0,0,0,0,0
0,0,0,0,1702,0,0,0,1988,0,0,0,2106,0,0
0,0,0,0,3213,263673,0,0,0,395235,0,0,0,252317,0
0,0,0,0,0,0,5290,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5167,0,0,0,0,0
293043,0,0,217842,118230,0,259623,217490,0,115802,0,0,112102,114505,259789
0,0,5043,0,0,0,0,0,4877,0,4115,0,0,0,4022
0,0,0,0,1115,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1757,0,0,0,1847,0,0,2304,1835
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2574,0,1968,3935,0,0,0,4309,0,0,0,3932,0
0,0,0,0,0,0,2526,0,2349,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4316,0,2043,0,4092,0,2078,0,0,0
0,4627,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2277,0,0,4007,1202,0,0,3671,2746,0,0,3348
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5055,0,5759,0,0,1155,5915,0,4690,0,0
0,0,0,0,4610,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7446,0,0,0,0,0,0,0,6942
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,0,2376,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4284,0,0,0,4669,5378,0,0,3903
4074,4087,4201,0,2162,0,0,0,2173,0,0,0,2238,0,0
0,0,0,0,0,0,1948,0,1413,0,1688,0,0,0,1706
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7736,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,2451,2651,0,0,0,0,0,0,0,0,0,0,0,0
1466,1295,1393,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4516,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3677,4305,4930,2433,2233,0,3975,2267,1711,0,3896,2423,1930,0,4045
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6437,0,0,1554,6115,0,0,0,6099,0,0,0
0,0,0,4271,0,0,3577,4279,0,0,4404,0,0,0,3375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,0,0,2951,0,0,5309,3099,0,0,6640,2322,0,0,4842
0,1124,1458,6718,2109,0,20242,1145,2124,0,2675,6634,1987,0,18284
0,1150,0,1396,0,0,2740,1608,0,0,2638,1764,0,0,13026
0,0,0,0,4535,0,3168,0,4550,0,2811,1155,4825,0,2861
0,0,0,0,6412,0,5936,1101,6312,0,6153,0,6037,0,6259
0,0,2532,0,0,0,0,0,6711,4254,0,0,6971,0,0
2711,2764,0,0,6465,0,10295,0,0,0,10640,0,0,0,10354
1624,1591,1480,0,0,0,10591,0,0,0,10165,0,1645,0,10389
1881,1951,1717,0,2990,1330,0,0,2679,1447,3038,0,2355,1385,3167
4030,4101,4203,0,1565,0,4028,0,1488,0,3443,0,1826,0,4047
0,0,0,0,0,1806,0,0,0,2120,0,0,0,2179,0
