index,muscle,muscle,plasma,liver,brain,heart,heart,muscle,plasma,brain,liver,plasma,liver,brain,heart
19341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19348,1071,1271,0,0,0,0,0,1239,0,0,0,0,0,0,0
19349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19353,0,0,0,1355,0,0,0,0,0,0,1235,0,1295,0,0
19354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19355,0,0,1025,2254,1113,0,0,0,1068,6805,2132,1086,2059,1060,0
19356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19360,0,0,0,2606,0,0,0,0,0,0,2632,0,2740,0,0
19361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19367,0,0,0,1683,0,0,0,0,0,0,1607,0,1643,0,0
19368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19369,10456,8080,13850,13942,17589,7528,7124,8839,13298,16910,13588,13398,15374,0,10343
19370,6872,5317,9583,10206,11182,7017,7108,5737,9184,9386,9558,8817,9328,0,8412
19371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19376,0,0,3501,7139,0,0,0,0,3487,0,0,2840,0,0,0
19377,0,0,0,0,0,0,0,0,2898,0,0,3594,0,0,0
19378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19380,0,0,0,2469,0,0,0,0,0,0,2633,0,2592,0,0
19381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19383,0,0,0,4161,0,0,0,0,0,0,4050,0,4019,0,0
19384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19385,0,0,0,0,1215,0,0,0,0,1554,0,0,0,6618,0
19386,0,0,0,0,5244,0,0,0,0,5734,0,0,0,1334,0
19387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19389,0,0,0,0,18780,0,0,0,0,18653,0,0,0,16553,0
19390,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,0
19391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19392,0,0,0,1374,1136,0,0,0,0,1387,1289,0,1284,3979,0
19393,0,0,0,0,3814,0,0,0,0,3683,0,0,0,1317,0
19394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19397,0,0,0,0,6729,0,0,0,0,7240,0,0,0,7435,0
19398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19400,0,0,0,0,9673,0,0,0,0,36716,0,0,0,42512,0
19401,0,0,0,0,3366,0,0,0,0,3128,0,0,0,3424,0
19402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19406,0,0,1067,1179,0,1120,0,1033,0,1016,1028,1129,1029,0,1146
19407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19408,1130,1849,1395,5835,0,0,0,2586,0,0,0,0,0,0,0
19409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19414,0,0,0,0,2436,0,0,0,0,2637,0,0,0,2696,0
19415,0,0,0,0,8591,0,0,0,0,9942,2800,0,3230,6600,0
19416,0,0,0,0,7976,0,0,0,0,7857,0,0,0,8597,0
19417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19419,1956,0,0,1207,0,0,0,0,0,0,0,0,0,0,0
19420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19423,1510,1584,0,0,0,0,0,1504,0,0,0,0,0,0,0
19424,0,0,0,0,1195,0,0,0,0,1093,0,0,0,0,0
19425,0,0,0,0,0,0,0,0,0,2351,0,0,0,0,0
19426,0,0,0,0,0,0,0,0,0,6782,0,0,0,31377,0
19427,1096,1224,0,0,0,0,0,1163,0,0,0,0,0,0,0
19428,0,0,0,0,7155,0,0,0,0,7390,0,0,0,21494,0
19429,0,0,0,2518,1810,0,0,0,0,1725,2662,0,2800,1629,0
19430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19431,0,0,0,0,0,0,0,0,0,0,0,0,0,2722,0
19432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19435,0,0,0,0,8791,0,0,0,0,11142,0,0,0,10935,0
19436,0,1260,0,0,0,0,0,0,0,0,0,0,0,0,0
19437,0,0,0,0,4033,0,0,0,0,4218,0,0,0,4277,0
19438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19439,0,0,0,3874,0,0,0,0,0,1813,3424,0,3791,1888,0
19440,0,0,0,0,7854,0,0,0,0,9753,0,0,0,9542,0
19441,0,0,0,0,5023,0,0,0,0,5051,0,0,0,5302,0
19442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19443,0,0,0,8939,0,0,0,0,0,0,8244,0,8675,0,0
19444,0,0,0,0,0,0,0,0,0,0,0,0,1675,0,0
19445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19449,0,0,0,0,1141,0,0,0,0,0,0,0,0,1223,0
19450,0,0,0,0,0,0,0,0,0,0,0,0,1873,0,0
19451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19455,0,0,0,0,2394,0,0,0,0,2631,0,0,0,2759,0
19456,0,0,0,0,0,0,0,0,0,0,0,0,0,20259,0
19457,0,0,0,0,20454,0,0,0,0,22581,0,0,0,1144,0
19458,3603,4534,6622,100972,5839,7546,8380,3697,6406,6423,98537,6930,100325,2844,8672
19459,0,0,0,0,4022,0,0,0,0,4000,0,0,0,6577,0
19460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19467,0,0,0,20402,0,0,0,0,0,0,19657,0,20316,0,0
19468,0,0,0,3694,1698,0,0,0,0,1789,3336,0,3818,1869,0
19469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19476,0,0,0,0,0,3125,2868,0,0,0,0,0,0,0,0
19477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19486,1865,1650,0,2106,2646,1455,2020,1697,0,2550,2036,1078,2025,0,1810
19487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19494,0,0,0,0,0,0,0,0,0,0,0,1065,0,0,0
19495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19506,0,42135,18755,87616,46214,81047,40609,80539,18267,41251,42658,17500,89855,0,0
19507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19522,0,0,0,0,0,0,0,0,0,0,0,0,1057,0,0
19523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19524,0,0,0,2292,0,0,0,0,0,0,2165,0,2161,0,0
19525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19526,1046,1193,0,0,0,0,0,0,0,0,0,0,0,0,0
19527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19534,1835,1705,0,2536,2659,1524,1976,1766,0,2325,2649,1050,2328,0,1936
19535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19547,12700,13027,4138,19158,15038,12386,13784,11707,4696,13915,19737,4106,20581,0,14412
19548,0,1078,0,0,0,0,0,1154,0,0,0,0,0,0,0
19549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19553,0,0,0,0,0,0,0,0,1856,0,0,2080,0,0,0
19554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19555,0,0,3314,7484,0,2368,0,0,2535,0,0,2278,0,0,2062
19556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19558,0,0,2844,3681,0,0,0,0,0,0,0,2832,0,0,0
19559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19575,0,1366,0,0,0,1489,1433,1263,0,0,0,0,0,0,1263
19576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19577,0,0,0,0,0,3113,3475,0,0,0,0,0,0,0,3470
19578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19602,59548,66662,0,5817,0,0,0,61529,0,0,5397,6346,3200,0,0
19603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19605,0,0,0,0,0,0,0,61153,0,0,0,0,0,0,0
19606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19614,0,0,0,2816,0,0,0,0,0,0,0,0,4558,0,2477
19615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19627,0,0,0,0,0,0,2927,0,1141,0,0,0,0,0,33999
19628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19630,0,0,0,0,0,0,4820,0,0,2861,0,0,0,2621,0
19631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19634,0,0,0,0,0,1536,1692,0,0,0,0,0,0,0,1548
19635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19636,24265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19638,0,0,0,0,0,0,0,0,0,0,1154,0,0,0,0
19639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19642,0,0,3245,4873,0,1909,0,0,2692,0,0,3244,0,0,0
19643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19644,0,0,2717,0,0,0,0,0,2799,0,0,2807,0,0,0
19645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19646,32885,24652,34680,41129,53138,27654,28381,28404,33444,51375,43953,34731,46405,0,31927
19647,0,0,0,0,0,0,0,0,1025,0,0,1109,0,0,0
19648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19649,7727,5607,7015,9234,11815,6617,7102,6420,1509,11446,10323,6721,10725,0,7073
19650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19651,0,0,0,2137,0,0,0,0,6595,0,0,1350,0,0,0
19652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19653,0,0,0,0,1274,0,40869,0,0,0,0,1131,0,0,0
19654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19659,0,0,0,0,0,0,4959,0,0,0,0,0,0,0,0
19660,0,0,0,1862,0,0,0,0,0,0,0,0,0,0,0
19661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19663,0,0,0,0,6553,0,0,0,0,6573,0,0,0,7245,0
19664,0,0,1373,6076,1025,1309,0,0,1237,1004,0,1354,1020,1045,1030
19665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19666,0,0,0,0,1393,0,0,0,0,1248,0,0,0,0,0
19667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19669,1082,0,2496,0,1578,0,0,1078,3125,0,0,2838,0,2163,0
19670,9403,7032,7799,11084,12927,7796,8473,8113,7877,13090,11324,7385,12753,0,8510
19671,0,0,0,0,1423,0,0,0,0,0,0,0,0,0,0
19672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19676,0,0,0,0,0,0,0,0,0,0,0,0,5986,0,0
19677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19679,0,0,0,0,3872,0,0,0,0,4180,0,0,0,4126,0
19680,2620,2541,5220,0,1968,2205,1847,3140,5895,0,0,5444,0,0,1670
19681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19682,4633,4226,4455,6198,7106,3069,3717,4731,4401,7452,7317,4490,7089,0,3315
19683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19685,0,0,0,1100,0,0,0,0,0,0,1026,0,0,0,0
19686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19691,0,0,0,0,1553,0,0,0,0,0,0,0,0,0,0
19692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19696,2118,2319,3868,2148,1705,2465,2486,2544,3865,1714,2302,4126,1873,2231,2111
19697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19704,0,0,0,2217,0,0,0,0,0,0,2147,0,0,0,0
19705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19737,0,0,0,0,0,0,0,0,0,0,0,0,0,1371,0
19738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
