Name,SpectrumId,ClusterId,SubmissionId
Unknown,375899,1270888,147
Unknown,378210,1273196,152
Unknown,376791,1271777,149
Unknown,377258,1272244,150
Unknown,377251,1272237,150
Unknown,377684,1272670,151
Heptacosane,369788,1264868,139
Unknown,370101,1265149,140
Unknown,371406,1266396,140
"Nonane, 2,2,4,4,6,8,8-heptamethyl-",369152,1264233,138
Unknown,370400,1265403,140
"Cyclopentasiloxane, decamethyl-",371335,1266325,140
"Silanol, trimethyl-, phosphate (3:1)",378558,1273544,153
Unknown,370102,1265150,140
Unknown,376787,1271773,149
"Silanol, trimethyl-, phosphate (3:1)",378553,1273539,153
"Silanol, trimethyl-, phosphate (3:1)",378184,1273170,152
Unknown,369466,1264546,139
Unknown,376306,1271295,147
Unknown,369484,1264564,139
Unknown,375942,1270931,147
Unknown,370724,1265718,140
Unknown,371575,1266565,140
Unknown,370603,1265597,140
"Silanol, trimethyl-, phosphate (3:1)",377243,1272229,150
"Silanol, trimethyl-, phosphate (3:1)",377696,1272682,151
Unknown,377054,1272040,149
"8-(4-Hydroxyphenyl)-1-methyl-3H,6H,7H-imidazo[1,2-g]purine-2,4-dione",377245,1272231,150
Unknown,375850,1270839,147
"Silanol, trimethyl-, phosphate (3:1)",378560,1273546,153
Unknown,369541,1264621,139
Unknown,375399,1270388,147
Unknown,369079,1264160,138
Unknown,370133,1265172,140
Unknown,371518,1266508,140
Unknown,377086,1272072,149
Unknown,377505,1272491,150
Unknown,369545,1264625,139
Unknown,370199,1265145,140
Unknown,375497,1270486,147
Unknown,370094,1265145,140
Unknown,369474,1264554,139
Unknown,377277,1272263,150
Unknown,378216,1273202,152
Unknown,376623,1271609,148
Unknown,375375,1270364,147
Unknown,376907,1271893,149
Unknown,370160,1265194,140
Unknown,377721,1272707,151
Unknown,378628,1273614,153
Unknown,377373,1272359,150
Unknown,370254,1265267,140
Unknown,377741,1272727,151
Unknown,375323,1270312,147
Unknown,369432,1264512,139
Unknown,378577,1273563,153
Unknown,371405,1266395,140
Unknown,376956,1271942,149
"Silanol, trimethyl-, phosphate (3:1)",378564,1273550,153
Unknown,377698,1272684,151
Unknown,371550,1266540,140
Unknown,370248,1265261,140
Unknown,375969,1270958,147
Unknown,370203,1265224,140
Unknown,369159,1264240,138
Unknown,371500,1266490,140
Unknown,370570,1265565,140
"1-Decanol, 2-hexyl-",369458,1264538,139
"2,4-Di-tert-butylphenol",367181,1262264,133
Unknown,369178,1264259,138
Unknown,370099,1265147,140
Unknown,378198,1273184,152
Unknown,370175,1265205,140
"L-Isoleucine, 2TMS derivative",376804,1271790,149
Unknown,377275,1272261,150
Unknown,378207,1273193,152
"L-Isoleucine, 2TMS derivative",378604,1273590,153
"L-Isoleucine, 2TMS derivative",377748,1272734,151
Unknown,369911,1264991,139
Unknown,369799,1264879,139
Unknown,375856,1270845,147
Unknown,377702,1272688,151
Unknown,377098,1272084,149
Unknown,370105,1265152,140
Unknown,378408,1273394,152
"Silanol, trimethyl-, phosphate (3:1)",378191,1273177,152
Unknown,376971,1271957,149
Unknown,369453,1264533,139
Unknown,376154,1271143,147
Unknown,370295,1265304,140
Unknown,371529,1266519,140
Unknown,370426,1265427,140
Unknown,375946,1270935,147
Unknown,377707,1272693,151
Unknown,369097,1264178,138
Unknown,369507,1264587,139
"L-Proline, 2TMS derivative",377260,1272246,150
"L-Proline, 2TMS derivative",378208,1273194,152
"L-Proline, 2TMS derivative",378581,1273567,153
"L-Proline, 2TMS derivative",376801,1271787,149
"L-Proline, 2TMS derivative",377700,1272686,151
Unknown,375834,1270823,147
Unknown,369186,1264267,138
Unknown,371437,1266427,140
Unknown,377390,1272376,150
Unknown,376716,1271702,148
Unknown,375352,1270341,147
"8-(4-Hydroxyphenyl)-1-methyl-3H,6H,7H-imidazo[1,2-g]purine-2,4-dione",378276,1273262,152
Unknown,371433,1266423,140
Unknown,375330,1270319,147
Unknown,371487,1266477,140
"3-Aminoisobutyric acid, 3TMS derivative",377685,1272671,151
Unknown,375826,1270815,147
"Pentasiloxane, dodecamethyl-",370145,1265182,140
"Glycine, 3TMS derivative",378552,1273538,153
"Glycine, 3TMS derivative",377227,1272213,150
"Glycine, 3TMS derivative",376776,1271762,149
"Glycine, 3TMS derivative",377675,1272661,151
"Glycine, 3TMS derivative",378177,1273163,152
Unknown,369465,1264545,139
Unknown,375468,1270457,147
"Glycine, 3TMS derivative",378189,1273175,152
Unknown,371573,1266563,140
Unknown,371613,1266603,140
Unknown,370268,1265280,140
Unknown,377510,1272496,150
Unknown,369414,1264494,139
"Silane, (1,1-dimethylethyl)dimethyl(tetratriacontyl)-",376625,1271611,148
Unknown,370267,1265279,140
"(Octahydroquinolizin-1-yl)methyl 3-bromobenzoate",369109,1264190,138
Unknown,376101,1271090,147
Unknown,376062,1271051,147
Unknown,371521,1266511,140
Unknown,378729,1273715,153
Unknown,371419,1266409,140
"1-(2-Ethyl-[1,3]dithian-2-yl)-3-methyl-butan-1-ol",377271,1272257,150
tert-Butylpentamethyldisiloxane,376798,1271784,149
"Butanedioic acid, 2TMS derivative",377695,1272681,151
Unknown,369446,1264526,139
Unknown,378220,1273206,152
Unknown,371607,1266597,140
Unknown,369471,1264551,139
Unknown,370579,1265574,140
Unknown,378865,1273851,153
Unknown,375869,1270858,147
Unknown,377831,1272817,151
"3(3H)-Xanthenone, 6-benzyloxy-9-[2-(benzyloxycarbonyl)phenyl]-",376542,1271528,148
Unknown,378058,1273044,151
"5-Pyrimidinamine, N-methyl-2-(methylsulfonyl)-N-(phenylmethyl)-",369476,1264556,139
Unknown,370359,1265363,140
Unknown,377021,1272007,149
Unknown,378405,1273391,152
Unknown,371496,1266486,140
Unknown,369169,1264250,138
Unknown,369467,1264547,139
Unknown,375195,1270184,147
Unknown,369530,1264610,139
"2,3-Butanediol, 2TMS derivative",375158,1270147,147
Unknown,370384,1265388,140
Unknown,378773,1273759,153
Unknown,377959,1272945,151
"2,3-Butanediol, 2TMS derivative",375251,1270240,147
"2,3-Butanediol, 2TMS derivative",375938,1270927,147
Unknown,370413,1265415,140
Unknown,377203,1272189,149
Unknown,378883,1273869,153
Unknown,378482,1273468,152
Unknown,371583,1266573,140
Unknown,376430,1271416,148
Unknown,369438,1264518,139
Unknown,369402,1264482,139
Unknown,370389,1265392,140
Unknown,377557,1272543,150
Unknown,377997,1272983,151
Unknown,378406,1273392,152
3-Phenyl-1-(2-{3-(propylamino)-2-[(trimethylsilyl)oxy]propoxy}phenyl)propan-1-one,376420,1271406,148
Unknown,370585,1265580,140
Unknown,375758,1270747,147
Unknown,377582,1272568,150
Unknown,375919,1270908,147
Unknown,378941,1273927,153
Unknown,377123,1272109,149
Unknown,371516,1266506,140
Unknown,377951,1272937,151
Unknown,370546,1265543,140
Unknown,377142,1272128,149
Unknown,377595,1272581,150
Unknown,369279,1264360,138
Unknown,378962,1273948,153
Unknown,378525,1273511,152
Unknown,370624,1265618,140
Unknown,369549,1264629,139
"(+)-Dibenzoyl-L-tartaric acid anhydride",370444,1265444,140
Unknown,370429,1265430,140
Unknown,376529,1271515,148
"Butane-1,3-diol, 1-methylene-3-methyl-, bis(trimethylsilyl)ether",370457,1265457,140
Unknown,371501,1266491,140
Unknown,378905,1273891,153
Unknown,378531,1273517,152
Unknown,369592,1264672,139
Unknown,369750,1264830,139
Unknown,369535,1264615,139
Unknown,375934,1270923,147
Unknown,376969,1271955,149
Unknown,371484,1266474,140
Unknown,376915,1271901,149
Unknown,370349,1265354,140
Unknown,370307,1265316,140
Unknown,378625,1273611,153
Unknown,375798,1270787,147
Unknown,377578,1272564,150
Unknown,378490,1273476,152
Unknown,378974,1273960,153
Unknown,376259,1271248,147
Unknown,371494,1266484,140
Unknown,377739,1272725,151
Unknown,370533,1265530,140
Unknown,371582,1266572,140
Unknown,378890,1273876,153
"Octadecane, 1,1-dimethoxy-",369472,1264552,139
Unknown,369081,1264162,138
Unknown,378452,1273438,152
Unknown,369497,1264577,139
Unknown,377153,1272139,149
Unknown,378018,1273004,151
Unknown,378851,1273837,153
Unknown,375882,1270871,147
Unknown,369623,1264703,139
Unknown,369039,1264120,138
"Lactic acid, 2TBDMS derivative",369033,1264114,138
"Benzene, 1,3,5-trichloro-",370639,1265633,140
Unknown,377644,1272630,150
Unknown,369652,1264732,139
Unknown,369492,1264572,139
Unknown,378954,1273940,153
"1,3-Propanediol, 2TMS derivative",375373,1270362,147
"Lup-20(29)-en-21-ol, 3,28-bis[(tetrahydro-2H-pyran-2-yl)oxy]-, 3,3-dimethylbutanoate, (3.beta.,21.beta.)-",376507,1271493,148
Unknown,370903,1265894,140
Unknown,369967,1265047,139
Unknown,369641,1264721,139
Unknown,375443,1270432,147
Unknown,377877,1272863,151
"Lup-20(29)-en-21-ol, 3,28-bis[(tetrahydro-2H-pyran-2-yl)oxy]-, (3.beta.,21.beta.)-",376664,1271650,148
Unknown,377185,1272171,149
"Benzene, 1,3,5-trichloro-",371003,1265994,140
Unknown,375893,1270882,147
Unknown,369151,1264232,138
Unknown,378034,1273020,151
Unknown,377187,1272173,149
"Benzene, 1,3,5-trichloro-",370803,1265633,140
"(.+/-.)-4-Methyl-N-ethyl-norephedrine, N-trimethylsilyl-, trimethylsilyl ether",370038,1265105,140
Unknown,370106,1265153,140
Unknown,370047,1265113,140
Unknown,369946,1265026,139
Unknown,371598,1266588,140
"Serine, 3TMS derivative",377257,1272243,150
"Serine, 3TMS derivative",377676,1272662,151
"Serine, 3TMS derivative",378196,1273182,152
"Serine, 3TMS derivative",378584,1273570,153
"Serine, 3TMS derivative",376807,1271793,149
Unknown,370108,1265155,140
Unknown,375896,1270885,147
Unknown,375440,1270429,147
"Pentasiloxane, dodecamethyl-",370438,1265438,140
Unknown,371578,1266568,140
Unknown,375298,1270287,147
Unknown,370234,1265250,140
Unknown,370211,1265232,140
Unknown,369973,1265053,139
Unknown,370012,1265087,140
Unknown,377622,1272608,150
Unknown,377176,1272162,149
Unknown,371505,1266495,140
Unknown,378938,1273924,153
Unknown,369579,1264659,139
Unknown,369958,1265038,139
Unknown,370571,1265566,140
Unknown,370008,1265087,140
Unknown,370020,1265087,140
Unknown,370580,1265575,140
Unknown,371562,1266552,140
"Lactic Acid, 2TMS derivative",375274,1270263,147
Unknown,377121,1272107,149
Unknown,369874,1264954,139
Unknown,371609,1266599,140
Unknown,378122,1273108,151
Unknown,370018,1265087,140
Unknown,370942,1265933,140
"Lactic Acid, 2TMS derivative",375294,1270283,147
Unknown,378939,1273925,153
Unknown,378449,1273435,152
Unknown,378900,1273886,153
Unknown,369801,1264881,139
Unknown,370977,1265968,140
Unknown,378140,1273126,151
Unknown,370011,1265089,140
Unknown,370618,1265612,140
Unknown,378475,1273461,152
Unknown,371555,1266545,140
Unknown,378009,1272995,151
"Lactic Acid, 2TMS derivative",375448,1270437,147
Unknown,377623,1272609,150
Unknown,378437,1273423,152
Unknown,378067,1273053,151
Unknown,377212,1272198,149
Unknown,377618,1272604,150
Unknown,375353,1270342,147
Unknown,371495,1266485,140
Unknown,375449,1270438,147
Unknown,378922,1273908,153
Unknown,369729,1264809,139
Unknown,369753,1264833,139
"Lactic Acid, 2TMS derivative",375341,1270330,147
Unknown,370226,1265227,140
Unknown,370206,1265227,140
"N-.alpha.-Acetyl-L-Lysine, 3TMS derivative",370022,1265093,140
"N-.alpha.-Acetyl-L-Lysine, 3TMS derivative",370024,1265093,140
Unknown,369614,1264694,139
Unknown,377286,1272272,150
"Phthalocyanine manganese",376667,1271653,148
"L-Threonine, 3TMS derivative",376817,1271803,149
"L-Threonine, 3TMS derivative",378631,1273617,153
Unknown,378225,1273211,152
"L-Threonine, 3TMS derivative",377734,1272720,151
Unknown,371608,1266598,140
Unknown,369879,1264959,139
Unknown,377586,1272572,150
Unknown,370711,1265705,140
Unknown,371564,1266554,140
Unknown,375471,1270460,147
Unknown,375839,1270828,147
Unknown,369956,1265036,139
2-(Benzyloxy)-4-methoxybenzaldehyde,369417,1264497,139
Unknown,370306,1265315,140
Unknown,371523,1266513,140
"Hexane, 3,3-dimethyl-",370265,1265277,140
Unknown,376614,1271600,148
Unknown,370237,1265252,140
Unknown,375920,1270909,147
Unknown,378080,1273066,151
Unknown,378048,1273034,151
Unknown,369663,1264743,139
Unknown,369642,1264722,139
"3-Tetradecanol, TMS derivative",376428,1271414,148
Unknown,378870,1273856,153
Unknown,377637,1272623,150
Unknown,377162,1272148,149
Unknown,370259,1265272,140
Unknown,376296,1271285,147
Unknown,376517,1271503,148
"4H-[1,2,4]Triazole-3-thiol, 4-benzyl-5-furan-2-yl-",376468,1271454,148
Unknown,370151,1265173,140
Unknown,376379,1271368,147
Unknown,369751,1264831,139
Unknown,369695,1264775,139
Unknown,369731,1264811,139
Unknown,379003,1273989,153
Unknown,375518,1270507,147
Unknown,378089,1273075,151
Unknown,378163,1273149,151
Unknown,370193,1265217,140
Unknown,377589,1272575,150
Unknown,371451,1266441,140
Unknown,369534,1264614,139
Unknown,377132,1272118,149
Unknown,370116,1265160,140
Unknown,370125,1265160,140
Unknown,371584,1266574,140
Unknown,377134,1272120,149
Unknown,378869,1273855,153
Unknown,369084,1264165,138
Unknown,378029,1273015,151
Unknown,378828,1273814,153
Unknown,378996,1273982,153
"Benzoic Acid, TBDMS derivative",370238,1265225,140
Unknown,378513,1273499,152
Unknown,378485,1273471,152
Unknown,370134,1265173,140
Unknown,378098,1273084,151
"Glycolic acid, 2TMS derivative",375386,1270375,147
"Benzoic Acid, TBDMS derivative",370204,1265225,140
"Glycolic acid, 2TMS derivative",375447,1270436,147
Unknown,369817,1264897,139
Unknown,370053,1265118,140
Unknown,376144,1271133,147
Unknown,377182,1272168,149
Unknown,369456,1264536,139
Unknown,377537,1272523,150
Unknown,378036,1273022,151
Unknown,378871,1273857,153
Unknown,369489,1264569,139
Unknown,378503,1273489,152
Unknown,370222,1265118,140
Unknown,376006,1270995,147
Unknown,378925,1273911,153
Unknown,369702,1264782,139
Unknown,376218,1271207,147
"Silanol, trimethyl-, phosphate (3:1)",370128,1265168,140
Unknown,377018,1272004,149
Unknown,371553,1266543,140
Unknown,375878,1270867,147
Unknown,369155,1264236,138
Unknown,370170,1265201,140
Unknown,378963,1273949,153
Unknown,378510,1273496,152
Unknown,370045,1265111,140
Unknown,369667,1264747,139
Unknown,378083,1273069,151
Unknown,371604,1266594,140
"Silanol, trimethyl-, phosphate (3:1)",370031,1265098,140
Unknown,369503,1264583,139
"Silanol, trimethyl-, phosphate (3:1)",370023,1265094,140
Unknown,376170,1271159,147
Unknown,378056,1273042,151
Unknown,369688,1264768,139
Unknown,369578,1264658,139
Unknown,369090,1264171,138
Unknown,376162,1271151,147
Unknown,375734,1270723,147
Unknown,377385,1272371,150
Unknown,378272,1273258,152
Unknown,378712,1273698,153
Unknown,370653,1265647,140
Unknown,376970,1271956,149
Unknown,377889,1272875,151
Unknown,370652,1265646,140
"Valylvaline, TMS derivative",375478,1270467,147
Unknown,369053,1264134,138
Unknown,370363,1265367,140
Unknown,370189,1265215,140
Unknown,375479,1270468,147
Unknown,376700,1271686,148
Unknown,371554,1266544,140
"Bis(tert-butyldimethylsilyl) sulfite",369028,1264109,138
".beta.-Alanine, 3TMS derivative",376938,1271924,149
".beta.-Alanine, 3TMS derivative",377426,1272412,150
".beta.-Alanine, 3TMS derivative",378568,1273554,153
".beta.-Alanine, 3TMS derivative",378253,1273239,152
Unknown,369611,1264691,139
Unknown,377824,1272810,151
Unknown,369981,1265061,139
Unknown,375970,1270959,147
Unknown,377523,1272509,150
Unknown,370279,1265255,140
Unknown,375822,1270811,147
Unknown,370241,1265255,140
Unknown,376746,1271732,148
Unknown,376771,1271757,148
Unknown,371610,1266600,140
Unknown,370239,1265253,140
"3,9-Dioxa-2,10-disilaundecane, 2,2,10,10-tetramethyl-5-[(trimethylsilyl)oxy]-",368227,1263310,137
"Ethylene glycol, 2TBDMS derivative",371648,1266638,141
Unknown,378814,1273800,153
Unknown,373741,1268731,145
"3,9-Dioxa-2,10-disilaundecane, 2,2,10,10-tetramethyl-5-[(trimethylsilyl)oxy]-",367463,1262546,136
Unknown,376318,1271307,147
"Phosphoric acid, tris(tert-butyldimethylsilyl) ester",369360,1264441,139
Unknown,377561,1272547,150
Unknown,373745,1268735,145
"Propanedioic acid, 2TMS derivative",371641,1266631,141
Unknown,371637,1266627,141
Unknown,375847,1270836,147
Unknown,377070,1272056,149
Unknown,377581,1272567,150
Unknown,370955,1265946,140
Unknown,376488,1271474,148
"Chrysophanol, 2TMS derivative",369379,1264459,139
1-Acetyl-3-(4-pyridyl)-pyrazoline,372498,1267488,143
Unknown,378129,1273115,151
"L-Isoleucine, 2TMS derivative",370043,1265109,140
Unknown,378538,1273524,152
Unknown,370382,1265386,140
Unknown,371519,1266509,140
Unknown,369074,1264155,138
"Propanedioic acid, 2TMS derivative",367470,1262553,136
Unknown,367266,1262349,134
Unknown,369519,1264599,139
Unknown,369724,1264804,139
Unknown,377634,1272620,150
Unknown,376895,1271881,149
Unknown,371430,1266420,140
Unknown,377032,1272018,149
Unknown,369129,1264210,138
Unknown,378512,1273498,152
Unknown,378082,1273068,151
"1,4-Cyclohexanediol, 2TBDMS derivative",373157,1268147,144
"L-Isoleucine, 2TMS derivative",370096,1265109,140
"L-Isoleucine, 2TMS derivative",370098,1265109,140
"1,3-Bis(trimethylsilyloxy)pentane",368234,1263317,137
Unknown,368186,1263269,137
Unknown,370664,1265658,140
"Urea, 2TMS derivative",374776,1269766,146
Unknown,369617,1264697,139
Unknown,377619,1272605,150
Unknown,369648,1264728,139
Unknown,373931,1268921,145
Unknown,378835,1273821,153
Unknown,371569,1266559,140
Unknown,370290,1265300,140
Unknown,376714,1271700,148
Unknown,375601,1270590,147
Unknown,378698,1273684,153
"6-Methoxyindol-1-yl acetate",373700,1268690,145
Unknown,371520,1266510,140
Unknown,368191,1263274,137
Unknown,376015,1271004,147
Unknown,375624,1270613,147
Unknown,369576,1264656,139
Unknown,369897,1264977,139
Unknown,377606,1272592,150
Unknown,378065,1273051,151
Unknown,372390,1267380,143
Unknown,373740,1268730,145
Unknown,371060,1266050,140
"2-(Ethylamino)ethanol, N,O-bis(trimethylsilyl)",371633,1266623,141
Unknown,378979,1273965,153
Unknown,377769,1272755,151
Unknown,373056,1268046,144
Unknown,377168,1272154,149
Unknown,371532,1266522,140
Unknown,370060,1265122,140
Unknown,377601,1272587,150
Unknown,377097,1272083,149
Unknown,370445,1265445,140
Unknown,370091,1265142,140
Unknown,370486,1265484,140
Unknown,371638,1266628,141
Unknown,370174,1265204,140
"2-Aminobutanoic acid, 2TMS derivative",372343,1267333,143
Unknown,373846,1268836,145
"Malic acid, 3TBDMS derivative",373807,1268797,145
Unknown,378862,1273848,153
Unknown,371749,1266739,141
"Cyclohexasiloxane, dodecamethyl-",371089,1266079,140
Unknown,377971,1272957,151
Unknown,370451,1265451,140
Unknown,378265,1273251,152
Unknown,373073,1268063,144
Unknown,377549,1272535,150
"Ethanimidic acid, N-(trimethylsilyl)-, trimethylsilyl ester",375326,1270315,147
Unknown,367401,1262484,136
"1-Decanol, 2-hexyl-",369563,1264643,139
Unknown,371645,1266635,141
Unknown,367472,1262555,136
11-Methyldodecanol,370161,1265190,140
Unknown,376628,1271614,148
Unknown,370093,1265144,140
Unknown,369096,1264177,138
Unknown,369121,1264202,138
"3-Hydroxybutyric acid, 2TMS derivative",367429,1262512,136
Unknown,372367,1267357,143
2-Methyltetradecan-2-ol,369437,1264517,139
Unknown,378059,1273045,151
Unknown,375052,1270042,147
Unknown,378879,1273865,153
Unknown,369411,1264491,139
Unknown,370352,1265357,140
Unknown,368215,1263298,137
Unknown,371509,1266499,140
"2-propenoic acid, 2-methyl-, 2-(ethylphenylamino)ethyl ester",373019,1268009,144
Unknown,373919,1268909,145
"Hydroxylamine, 3TMS derivative",375089,1270079,147
Unknown,377723,1272709,151
"Propanedioic acid, 2TMS derivative",367460,1262543,136
"Glycine, 3TMS derivative",370029,1265093,140
Unknown,373852,1268842,145
Unknown,367273,1262356,134
Unknown,367244,1262327,134
Unknown,370168,1265199,140
"Hydroxylamine, 3TMS derivative",375046,1270036,147
Unknown,378823,1273809,153
Unknown,371506,1266496,140
Unknown,375088,1270078,147
Unknown,369419,1264499,139
Unknown,370340,1265346,140
"1-Pyrrolidinecarbodithioic acid, ammonium salt",367409,1262492,136
Unknown,373238,1268228,144
Unknown,375084,1270074,147
Unknown,374015,1269005,145
"Malic acid, 3TBDMS derivative",368231,1263314,137
Unknown,368261,1263344,137
Unknown,373978,1268968,145
11-Methyldodecanol,370162,1265190,140
"1,2,3-Thiadiazole, 5-methyl-",377266,1272252,150
Unknown,369585,1264665,139
Unknown,376495,1271481,148
Unknown,378667,1273653,153
"1,2,3-Thiadiazole, 5-methyl-",376828,1271814,149
Unknown,377709,1272695,151
"1,2,3-Thiadiazole, 5-methyl-",378205,1273191,152
Unknown,369599,1264679,139
Unknown,367435,1262518,136
Unknown,368201,1263284,137
Unknown,370421,1265422,140
Unknown,371576,1266566,140
Unknown,369722,1264802,139
"Succinic acid, ethyl 2,2,2-trichloroethyl ester",367428,1262511,136
"Benzamide, 3-chloro-N,N-bis(cyanomethyl)-",368212,1263295,137
