,Query Spectrum ID,Match Spectrum ID,Score Original,Score Prescreen
27336,627,2157607.0,0.5091889889934064,0.509189919000657
27337,627,2142110.0,0.5033338014269599,
27338,628,2157419.0,0.9785410842120796,0.9785437918707952
27339,628,2157004.0,0.5676432079094116,0.5676459287221156
27340,628,2157065.0,0.5525733814212644,0.5525664956531605
27341,628,2144233.0,0.5493127205244217,0.5493132136443387
27342,628,2157952.0,0.5328962791795508,0.532892309138438
27343,628,2157700.0,0.5270036872317069,0.527003921199902
27344,628,2157426.0,0.5202784489697774,0.5202769161759718
27345,628,2157126.0,0.5106455187280051,0.5106414451472623
27346,628,2157446.0,0.5010492581134894,0.5010461831052457
27347,629,2157420.0,0.9394739998419556,0.939472084120352
27348,630,2157421.0,0.9785820601599198,0.9785845451965268
27349,630,2159767.0,0.6783792692309436,0.6783707545091726
27350,630,2141022.0,0.6678669004697046,0.6678657989620058
27351,630,2159774.0,0.6662227301391203,
27352,630,2144180.0,0.6660692803255307,0.6660663271852579
27353,630,2157313.0,0.6636562218586413,0.6636308901459076
27354,630,2144130.0,0.6582317629798665,0.6582414166138744
27355,630,2157052.0,0.6556045913412357,
27356,630,2157671.0,0.6547203287395791,0.6547215929967762
27357,630,2138989.0,0.6496971043792478,0.6497011151246849
27358,630,2142133.0,0.6474459573550436,0.6474475359694752
27359,630,2157118.0,0.6470661478316488,
27360,630,2142121.0,0.6435211497325845,0.6435214137262495
27361,630,2139640.0,0.6405405215924355,
27362,630,2157429.0,0.6380389133480872,
27363,630,2157974.0,0.626410214101091,
27364,630,2157677.0,0.6232838830482562,
27365,630,2157126.0,0.622528250825706,
27366,630,2157805.0,0.6217746193499358,
27367,630,2144152.0,0.6204999372780708,
27368,630,2158110.0,0.6167932575884212,
27369,630,2156913.0,0.6161031835152144,
27370,630,2157716.0,0.6137411061360092,
27371,630,2142161.0,0.6132246416564914,
27372,630,2157402.0,0.6124504670461005,
27373,630,2159874.0,0.611598309065401,
27374,630,2140689.0,0.6112402509430945,
27375,630,2157055.0,0.6107233541841764,
27376,630,2157199.0,0.6086038430459805,
27377,630,2138897.0,0.6079805519964556,
27378,630,2159844.0,0.6076147222701579,
27379,630,2158060.0,0.6072121040681108,
27380,630,2159848.0,0.605571482440101,
27381,630,2159819.0,0.6048232633962521,
27382,630,2143266.0,0.6044940011704725,
27383,630,2140666.0,0.6041170515839012,
27384,630,2158411.0,0.6038209540438527,
27385,630,2157100.0,0.6019352245030993,
27386,630,2157583.0,0.6017307800724098,
27387,630,2158149.0,0.6009965623605892,
27388,630,2157503.0,0.6003209947020456,
27389,630,2142163.0,0.6001582785647065,
27390,630,2157952.0,0.5991003040066128,
27391,630,2138973.0,0.5981407118200752,
27392,630,2144233.0,0.5949080594342723,
27393,630,2139004.0,0.5945045492547237,
27394,630,2159916.0,0.5918056565756576,
